,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,index,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition_Pos,Condition_RRA,Condition_RRN,Condition_Street,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Na,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Paved Drive_P,Paved Drive_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
1795,6.0,3.0,3.0,858.0,1716.0,0.0,0.0,3.0,8.0,490.0,1.5,5.5,2574.0,36.0,18.0,18.0,5148.0,10296.0,0.0,0.0,18.0,48.0,2940.0,9.0,33.0,15444.0,9.0,9.0,2574.0,5148.0,0.0,0.0,9.0,24.0,1470.0,4.5,16.5,7722.0,9.0,2574.0,5148.0,0.0,0.0,9.0,24.0,1470.0,4.5,16.5,7722.0,736164.0,1472328.0,0.0,0.0,2574.0,6864.0,420420.0,1287.0,4719.0,2208492.0,2944656.0,0.0,0.0,5148.0,13728.0,840840.0,2574.0,9438.0,4416984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,1470.0,4.5,16.5,7722.0,64.0,3920.0,12.0,44.0,20592.0,240100.0,735.0,2695.0,1261260.0,2.25,8.25,3861.0,30.25,14157.0,6625476.0,1801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1796,7.0,4.0,4.0,835.0,1812.0,0.0,0.0,4.0,8.0,478.0,2.5,5.5,2647.0,49.0,28.0,28.0,5845.0,12684.0,0.0,0.0,28.0,56.0,3346.0,17.5,38.5,18529.0,16.0,16.0,3340.0,7248.0,0.0,0.0,16.0,32.0,1912.0,10.0,22.0,10588.0,16.0,3340.0,7248.0,0.0,0.0,16.0,32.0,1912.0,10.0,22.0,10588.0,697225.0,1513020.0,0.0,0.0,3340.0,6680.0,399130.0,2087.5,4592.5,2210245.0,3283344.0,0.0,0.0,7248.0,14496.0,866136.0,4530.0,9966.0,4796364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,1912.0,10.0,22.0,10588.0,64.0,3824.0,20.0,44.0,21176.0,228484.0,1195.0,2629.0,1265266.0,6.25,13.75,6617.5,30.25,14558.5,7006609.0,1802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1797,5.0,3.0,4.0,1090.0,1178.0,1.0,0.0,3.0,6.0,502.0,1.5,4.5,2268.0,25.0,15.0,20.0,5450.0,5890.0,5.0,0.0,15.0,30.0,2510.0,7.5,22.5,11340.0,9.0,12.0,3270.0,3534.0,3.0,0.0,9.0,18.0,1506.0,4.5,13.5,6804.0,16.0,4360.0,4712.0,4.0,0.0,12.0,24.0,2008.0,6.0,18.0,9072.0,1188100.0,1284020.0,1090.0,0.0,3270.0,6540.0,547180.0,1635.0,4905.0,2472120.0,1387684.0,1178.0,0.0,3534.0,7068.0,591356.0,1767.0,5301.0,2671704.0,1.0,0.0,3.0,6.0,502.0,1.5,4.5,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,1506.0,4.5,13.5,6804.0,36.0,3012.0,9.0,27.0,13608.0,252004.0,753.0,2259.0,1138536.0,2.25,6.75,3402.0,20.25,10206.0,5143824.0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1798,7.0,3.0,3.0,818.0,1636.0,0.0,0.0,4.0,7.0,288.0,1.5,5.5,2454.0,49.0,21.0,21.0,5726.0,11452.0,0.0,0.0,28.0,49.0,2016.0,10.5,38.5,17178.0,9.0,9.0,2454.0,4908.0,0.0,0.0,12.0,21.0,864.0,4.5,16.5,7362.0,9.0,2454.0,4908.0,0.0,0.0,12.0,21.0,864.0,4.5,16.5,7362.0,669124.0,1338248.0,0.0,0.0,3272.0,5726.0,235584.0,1227.0,4499.0,2007372.0,2676496.0,0.0,0.0,6544.0,11452.0,471168.0,2454.0,8998.0,4014744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,1152.0,6.0,22.0,9816.0,49.0,2016.0,10.5,38.5,17178.0,82944.0,432.0,1584.0,706752.0,2.25,8.25,3681.0,30.25,13497.0,6022116.0,1804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1799,4.0,3.0,3.0,576.0,864.0,0.0,0.0,3.0,5.0,528.0,1.0,3.0,1440.0,16.0,12.0,12.0,2304.0,3456.0,0.0,0.0,12.0,20.0,2112.0,4.0,12.0,5760.0,9.0,9.0,1728.0,2592.0,0.0,0.0,9.0,15.0,1584.0,3.0,9.0,4320.0,9.0,1728.0,2592.0,0.0,0.0,9.0,15.0,1584.0,3.0,9.0,4320.0,331776.0,497664.0,0.0,0.0,1728.0,2880.0,304128.0,576.0,1728.0,829440.0,746496.0,0.0,0.0,2592.0,4320.0,456192.0,864.0,2592.0,1244160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1584.0,3.0,9.0,4320.0,25.0,2640.0,5.0,15.0,7200.0,278784.0,528.0,1584.0,760320.0,1.0,3.0,1440.0,9.0,4320.0,2073600.0,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1800,7.0,4.0,4.0,1588.0,1588.0,0.0,0.0,4.0,6.0,472.0,2.0,5.0,3176.0,49.0,28.0,28.0,11116.0,11116.0,0.0,0.0,28.0,42.0,3304.0,14.0,35.0,22232.0,16.0,16.0,6352.0,6352.0,0.0,0.0,16.0,24.0,1888.0,8.0,20.0,12704.0,16.0,6352.0,6352.0,0.0,0.0,16.0,24.0,1888.0,8.0,20.0,12704.0,2521744.0,2521744.0,0.0,0.0,6352.0,9528.0,749536.0,3176.0,7940.0,5043488.0,2521744.0,0.0,0.0,6352.0,9528.0,749536.0,3176.0,7940.0,5043488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,1888.0,8.0,20.0,12704.0,36.0,2832.0,12.0,30.0,19056.0,222784.0,944.0,2360.0,1499072.0,4.0,10.0,6352.0,25.0,15880.0,10086976.0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1801,8.0,4.0,4.0,1420.0,1914.0,1.0,0.0,4.0,9.0,746.0,2.5,5.5,3334.0,64.0,32.0,32.0,11360.0,15312.0,8.0,0.0,32.0,72.0,5968.0,20.0,44.0,26672.0,16.0,16.0,5680.0,7656.0,4.0,0.0,16.0,36.0,2984.0,10.0,22.0,13336.0,16.0,5680.0,7656.0,4.0,0.0,16.0,36.0,2984.0,10.0,22.0,13336.0,2016400.0,2717880.0,1420.0,0.0,5680.0,12780.0,1059320.0,3550.0,7810.0,4734280.0,3663396.0,1914.0,0.0,7656.0,17226.0,1427844.0,4785.0,10527.0,6381276.0,1.0,0.0,4.0,9.0,746.0,2.5,5.5,3334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,36.0,2984.0,10.0,22.0,13336.0,81.0,6714.0,22.5,49.5,30006.0,556516.0,1865.0,4103.0,2487164.0,6.25,13.75,8335.0,30.25,18337.0,11115556.0,1807,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1802,6.0,3.0,3.0,675.0,1875.0,0.0,0.0,4.0,8.0,485.0,3.0,6.0,2550.0,36.0,18.0,18.0,4050.0,11250.0,0.0,0.0,24.0,48.0,2910.0,18.0,36.0,15300.0,9.0,9.0,2025.0,5625.0,0.0,0.0,12.0,24.0,1455.0,9.0,18.0,7650.0,9.0,2025.0,5625.0,0.0,0.0,12.0,24.0,1455.0,9.0,18.0,7650.0,455625.0,1265625.0,0.0,0.0,2700.0,5400.0,327375.0,2025.0,4050.0,1721250.0,3515625.0,0.0,0.0,7500.0,15000.0,909375.0,5625.0,11250.0,4781250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,1940.0,12.0,24.0,10200.0,64.0,3880.0,24.0,48.0,20400.0,235225.0,1455.0,2910.0,1236750.0,9.0,18.0,7650.0,36.0,15300.0,6502500.0,1808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1803,3.0,3.0,3.0,649.0,1183.0,0.0,0.0,3.0,6.0,308.0,1.5,3.5,1832.0,9.0,9.0,9.0,1947.0,3549.0,0.0,0.0,9.0,18.0,924.0,4.5,10.5,5496.0,9.0,9.0,1947.0,3549.0,0.0,0.0,9.0,18.0,924.0,4.5,10.5,5496.0,9.0,1947.0,3549.0,0.0,0.0,9.0,18.0,924.0,4.5,10.5,5496.0,421201.0,767767.0,0.0,0.0,1947.0,3894.0,199892.0,973.5,2271.5,1188968.0,1399489.0,0.0,0.0,3549.0,7098.0,364364.0,1774.5,4140.5,2167256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,924.0,4.5,10.5,5496.0,36.0,1848.0,9.0,21.0,10992.0,94864.0,462.0,1078.0,564256.0,2.25,5.25,2748.0,12.25,6412.0,3356224.0,1809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1804,6.0,4.0,4.0,816.0,1730.0,0.0,0.0,4.0,6.0,528.0,2.5,5.5,2546.0,36.0,24.0,24.0,4896.0,10380.0,0.0,0.0,24.0,36.0,3168.0,15.0,33.0,15276.0,16.0,16.0,3264.0,6920.0,0.0,0.0,16.0,24.0,2112.0,10.0,22.0,10184.0,16.0,3264.0,6920.0,0.0,0.0,16.0,24.0,2112.0,10.0,22.0,10184.0,665856.0,1411680.0,0.0,0.0,3264.0,4896.0,430848.0,2040.0,4488.0,2077536.0,2992900.0,0.0,0.0,6920.0,10380.0,913440.0,4325.0,9515.0,4404580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,2112.0,10.0,22.0,10184.0,36.0,3168.0,15.0,33.0,15276.0,278784.0,1320.0,2904.0,1344288.0,6.25,13.75,6365.0,30.25,14003.0,6482116.0,1810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1805,7.0,4.0,4.0,625.0,1250.0,0.0,0.0,4.0,5.0,528.0,2.5,4.5,1875.0,49.0,28.0,28.0,4375.0,8750.0,0.0,0.0,28.0,35.0,3696.0,17.5,31.5,13125.0,16.0,16.0,2500.0,5000.0,0.0,0.0,16.0,20.0,2112.0,10.0,18.0,7500.0,16.0,2500.0,5000.0,0.0,0.0,16.0,20.0,2112.0,10.0,18.0,7500.0,390625.0,781250.0,0.0,0.0,2500.0,3125.0,330000.0,1562.5,2812.5,1171875.0,1562500.0,0.0,0.0,5000.0,6250.0,660000.0,3125.0,5625.0,2343750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,2112.0,10.0,18.0,7500.0,25.0,2640.0,12.5,22.5,9375.0,278784.0,1320.0,2376.0,990000.0,6.25,11.25,4687.5,20.25,8437.5,3515625.0,1811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1806,6.0,4.0,4.0,868.0,2559.0,0.0,0.0,5.0,9.0,506.0,2.5,6.5,3427.0,36.0,24.0,24.0,5208.0,15354.0,0.0,0.0,30.0,54.0,3036.0,15.0,39.0,20562.0,16.0,16.0,3472.0,10236.0,0.0,0.0,20.0,36.0,2024.0,10.0,26.0,13708.0,16.0,3472.0,10236.0,0.0,0.0,20.0,36.0,2024.0,10.0,26.0,13708.0,753424.0,2221212.0,0.0,0.0,4340.0,7812.0,439208.0,2170.0,5642.0,2974636.0,6548481.0,0.0,0.0,12795.0,23031.0,1294854.0,6397.5,16633.5,8769693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0,2530.0,12.5,32.5,17135.0,81.0,4554.0,22.5,58.5,30843.0,256036.0,1265.0,3289.0,1734062.0,6.25,16.25,8567.5,42.25,22275.5,11744329.0,1812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1807,7.0,4.0,4.0,1365.0,1548.0,1.0,0.0,4.0,7.0,388.0,2.0,4.0,2913.0,49.0,28.0,28.0,9555.0,10836.0,7.0,0.0,28.0,49.0,2716.0,14.0,28.0,20391.0,16.0,16.0,5460.0,6192.0,4.0,0.0,16.0,28.0,1552.0,8.0,16.0,11652.0,16.0,5460.0,6192.0,4.0,0.0,16.0,28.0,1552.0,8.0,16.0,11652.0,1863225.0,2113020.0,1365.0,0.0,5460.0,9555.0,529620.0,2730.0,5460.0,3976245.0,2396304.0,1548.0,0.0,6192.0,10836.0,600624.0,3096.0,6192.0,4509324.0,1.0,0.0,4.0,7.0,388.0,2.0,4.0,2913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,1552.0,8.0,16.0,11652.0,49.0,2716.0,14.0,28.0,20391.0,150544.0,776.0,1552.0,1130244.0,4.0,8.0,5826.0,16.0,11652.0,8485569.0,1813,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1808,5.0,3.0,3.0,658.0,1184.0,0.0,0.0,3.0,8.0,0.0,1.0,6.0,1842.0,25.0,15.0,15.0,3290.0,5920.0,0.0,0.0,15.0,40.0,0.0,5.0,30.0,9210.0,9.0,9.0,1974.0,3552.0,0.0,0.0,9.0,24.0,0.0,3.0,18.0,5526.0,9.0,1974.0,3552.0,0.0,0.0,9.0,24.0,0.0,3.0,18.0,5526.0,432964.0,779072.0,0.0,0.0,1974.0,5264.0,0.0,658.0,3948.0,1212036.0,1401856.0,0.0,0.0,3552.0,9472.0,0.0,1184.0,7104.0,2180928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,3.0,18.0,5526.0,64.0,0.0,8.0,48.0,14736.0,0.0,0.0,0.0,0.0,1.0,6.0,1842.0,36.0,11052.0,3392964.0,1814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1809,8.0,4.0,5.0,1670.0,1670.0,1.0,0.0,4.0,6.0,928.0,2.5,4.5,3340.0,64.0,32.0,40.0,13360.0,13360.0,8.0,0.0,32.0,48.0,7424.0,20.0,36.0,26720.0,16.0,20.0,6680.0,6680.0,4.0,0.0,16.0,24.0,3712.0,10.0,18.0,13360.0,25.0,8350.0,8350.0,5.0,0.0,20.0,30.0,4640.0,12.5,22.5,16700.0,2788900.0,2788900.0,1670.0,0.0,6680.0,10020.0,1549760.0,4175.0,7515.0,5577800.0,2788900.0,1670.0,0.0,6680.0,10020.0,1549760.0,4175.0,7515.0,5577800.0,1.0,0.0,4.0,6.0,928.0,2.5,4.5,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,3712.0,10.0,18.0,13360.0,36.0,5568.0,15.0,27.0,20040.0,861184.0,2320.0,4176.0,3099520.0,6.25,11.25,8350.0,20.25,15030.0,11155600.0,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1810,7.0,4.0,4.0,1157.0,2062.0,1.0,0.0,3.0,7.0,454.0,2.5,5.5,3219.0,49.0,28.0,28.0,8099.0,14434.0,7.0,0.0,21.0,49.0,3178.0,17.5,38.5,22533.0,16.0,16.0,4628.0,8248.0,4.0,0.0,12.0,28.0,1816.0,10.0,22.0,12876.0,16.0,4628.0,8248.0,4.0,0.0,12.0,28.0,1816.0,10.0,22.0,12876.0,1338649.0,2385734.0,1157.0,0.0,3471.0,8099.0,525278.0,2892.5,6363.5,3724383.0,4251844.0,2062.0,0.0,6186.0,14434.0,936148.0,5155.0,11341.0,6637578.0,1.0,0.0,3.0,7.0,454.0,2.5,5.5,3219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1362.0,7.5,16.5,9657.0,49.0,3178.0,17.5,38.5,22533.0,206116.0,1135.0,2497.0,1461426.0,6.25,13.75,8047.5,30.25,17704.5,10361961.0,1816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1811,5.0,3.0,3.0,894.0,894.0,0.0,0.0,3.0,5.0,312.0,1.0,4.0,1788.0,25.0,15.0,15.0,4470.0,4470.0,0.0,0.0,15.0,25.0,1560.0,5.0,20.0,8940.0,9.0,9.0,2682.0,2682.0,0.0,0.0,9.0,15.0,936.0,3.0,12.0,5364.0,9.0,2682.0,2682.0,0.0,0.0,9.0,15.0,936.0,3.0,12.0,5364.0,799236.0,799236.0,0.0,0.0,2682.0,4470.0,278928.0,894.0,3576.0,1598472.0,799236.0,0.0,0.0,2682.0,4470.0,278928.0,894.0,3576.0,1598472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,936.0,3.0,12.0,5364.0,25.0,1560.0,5.0,20.0,8940.0,97344.0,312.0,1248.0,557856.0,1.0,4.0,1788.0,16.0,7152.0,3196944.0,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1812,6.0,3.0,3.0,856.0,1668.0,0.0,0.0,3.0,6.0,271.0,1.5,4.5,2524.0,36.0,18.0,18.0,5136.0,10008.0,0.0,0.0,18.0,36.0,1626.0,9.0,27.0,15144.0,9.0,9.0,2568.0,5004.0,0.0,0.0,9.0,18.0,813.0,4.5,13.5,7572.0,9.0,2568.0,5004.0,0.0,0.0,9.0,18.0,813.0,4.5,13.5,7572.0,732736.0,1427808.0,0.0,0.0,2568.0,5136.0,231976.0,1284.0,3852.0,2160544.0,2782224.0,0.0,0.0,5004.0,10008.0,452028.0,2502.0,7506.0,4210032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,813.0,4.5,13.5,7572.0,36.0,1626.0,9.0,27.0,15144.0,73441.0,406.5,1219.5,684004.0,2.25,6.75,3786.0,20.25,11358.0,6370576.0,1818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1813,9.0,5.0,5.0,1751.0,1766.0,1.0,0.0,5.0,8.0,874.0,2.5,5.5,3517.0,81.0,45.0,45.0,15759.0,15894.0,9.0,0.0,45.0,72.0,7866.0,22.5,49.5,31653.0,25.0,25.0,8755.0,8830.0,5.0,0.0,25.0,40.0,4370.0,12.5,27.5,17585.0,25.0,8755.0,8830.0,5.0,0.0,25.0,40.0,4370.0,12.5,27.5,17585.0,3066001.0,3092266.0,1751.0,0.0,8755.0,14008.0,1530374.0,4377.5,9630.5,6158267.0,3118756.0,1766.0,0.0,8830.0,14128.0,1543484.0,4415.0,9713.0,6211022.0,1.0,0.0,5.0,8.0,874.0,2.5,5.5,3517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,4370.0,12.5,27.5,17585.0,64.0,6992.0,20.0,44.0,28136.0,763876.0,2185.0,4807.0,3073858.0,6.25,13.75,8792.5,30.25,19343.5,12369289.0,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1814,6.0,4.0,4.0,768.0,1496.0,0.0,0.0,4.0,7.0,572.0,3.0,6.0,2264.0,36.0,24.0,24.0,4608.0,8976.0,0.0,0.0,24.0,42.0,3432.0,18.0,36.0,13584.0,16.0,16.0,3072.0,5984.0,0.0,0.0,16.0,28.0,2288.0,12.0,24.0,9056.0,16.0,3072.0,5984.0,0.0,0.0,16.0,28.0,2288.0,12.0,24.0,9056.0,589824.0,1148928.0,0.0,0.0,3072.0,5376.0,439296.0,2304.0,4608.0,1738752.0,2238016.0,0.0,0.0,5984.0,10472.0,855712.0,4488.0,8976.0,3386944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,2288.0,12.0,24.0,9056.0,49.0,4004.0,21.0,42.0,15848.0,327184.0,1716.0,3432.0,1295008.0,9.0,18.0,6792.0,36.0,13584.0,5125696.0,1820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
